party_role_id,party_role_nm,channel_id,channel_name,contract_type_id,contract_type_nm,contract_type_cd,level_id,level_value,level_name,req_code_id,req_code_name,mandatory_ind
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100012,CORPV,IAC Virtual Corp,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100012,CORPV,IAC Virtual Corp,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100012,CORPV,IAC Virtual Corp,100008,CORP,Corporation,100008,Wealth Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100023,MDIAC,MF Dealer IAC Corp,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100023,MDIAC,MF Dealer IAC Corp,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100023,MDIAC,MF Dealer IAC Corp,100008,CORP,Corporation,100008,Wealth Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100031,SCRP,Servicing Corp,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100031,SCRP,Servicing Corp,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100031,SCRP,Servicing Corp,100008,CORP,Corporation,100008,Wealth Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100076,SCRPV,Servicing Virtual Corp,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100076,SCRPV,Servicing Virtual Corp,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100076,SCRPV,Servicing Virtual Corp,100008,CORP,Corporation,100008,Wealth Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100004,SPCC,Special - Corporation,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100004,SPCC,Special - Corporation,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145776,IAC - Independent Advisor Channel,100004,SPCC,Special - Corporation,100008,CORP,Corporation,100008,Wealth Code,N
100013,Government Entity,1000145776,IAC - Independent Advisor Channel,100002,SPC,Special,100010,AGT,Agent,100003,Manulife Selling Code,Y
100013,Government Entity,1000145776,IAC - Independent Advisor Channel,100002,SPC,Special,100010,AGT,Agent,100006,Maritime Selling Code,Y
100013,Government Entity,1000145776,IAC - Independent Advisor Channel,100002,SPC,Special,100010,AGT,Agent,100008,Wealth Code,Y
100023,Mutual Fund Branch Manager,1000145776,IAC - Independent Advisor Channel,100026,MFBM,Mutual Fund Branch Manager,100009,AFF,Affiliate,100003,Manulife Selling Code,Y
100023,Mutual Fund Branch Manager,1000145776,IAC - Independent Advisor Channel,100026,MFBM,Mutual Fund Branch Manager,100009,AFF,Affiliate,100003,Manulife Selling Code,Y
100023,Mutual Fund Branch Manager,1000145776,IAC - Independent Advisor Channel,100026,MFBM,Mutual Fund Branch Manager,100009,AFF,Affiliate,100006,Maritime Selling Code,Y
100023,Mutual Fund Branch Manager,1000145776,IAC - Independent Advisor Channel,100026,MFBM,Mutual Fund Branch Manager,100009,AFF,Affiliate,100008,Wealth Code,Y
100023,Mutual Fund Branch Manager,1000145776,IAC - Independent Advisor Channel,100026,MFBM,Mutual Fund Branch Manager,100009,AFF,Affiliate,100008,Wealth Code,N
100004,Region,1000145776,IAC - Independent Advisor Channel,100074,IAC,Independent Advisor Channel,100003,REG,Region,100002,Manulife Region Code,Y
100004,Region,1000145776,IAC - Independent Advisor Channel,100018,IDC,Independent Distribution Centre,100003,REG,Region,100002,Manulife Region Code,Y
100004,Region,1000145776,IAC - Independent Advisor Channel,100030,RGO,Regional Group Office,100003,REG,Region,100002,Manulife Region Code,Y
100004,Region,1000145776,IAC - Independent Advisor Channel,100002,SPC,Special,100003,REG,Region,100002,Manulife Region Code,Y
100031,Trustee,1000145776,IAC - Independent Advisor Channel,100002,SPC,Special,100010,AGT,Agent,100003,Manulife Selling Code,Y
100031,Trustee,1000145776,IAC - Independent Advisor Channel,100002,SPC,Special,100010,AGT,Agent,100006,Maritime Selling Code,Y
100031,Trustee,1000145776,IAC - Independent Advisor Channel,100002,SPC,Special,100010,AGT,Agent,100008,Wealth Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100060,ICM,Intercorporate Branch,100004,BCH,Branch,100003,Manulife Selling Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100060,ICM,Intercorporate Branch,100004,BCH,Branch,100004,Manulife Branch Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100060,ICM,Intercorporate Branch,100004,BCH,Branch,100005,Maritime Branch Selling Code,N
100002,Branch,1000145765,NAC - National Accounts Channel,100061,ICR,Intercorporate Regional Branch,100004,BCH,Branch,100003,Manulife Selling Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100061,ICR,Intercorporate Regional Branch,100004,BCH,Branch,100004,Manulife Branch Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100061,ICR,Intercorporate Regional Branch,100004,BCH,Branch,100005,Maritime Branch Selling Code,N
100002,Branch,1000145765,NAC - National Accounts Channel,100063,IDM,Investment Dealer - Main Branch,100004,BCH,Branch,100003,Manulife Selling Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100063,IDM,Investment Dealer - Main Branch,100004,BCH,Branch,100004,Manulife Branch Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100063,IDM,Investment Dealer - Main Branch,100004,BCH,Branch,100005,Maritime Branch Selling Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100064,IDR,Investment Dealer - Regional Branch,100004,BCH,Branch,100003,Manulife Selling Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100064,IDR,Investment Dealer - Regional Branch,100004,BCH,Branch,100004,Manulife Branch Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100064,IDR,Investment Dealer - Regional Branch,100004,BCH,Branch,100005,Maritime Branch Selling Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100071,SICM,Servicing Intercorporate Branch,100004,BCH,Branch,100003,Manulife Selling Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100071,SICM,Servicing Intercorporate Branch,100004,BCH,Branch,100004,Manulife Branch Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100071,SICM,Servicing Intercorporate Branch,100004,BCH,Branch,100005,Maritime Branch Selling Code,N
100002,Branch,1000145765,NAC - National Accounts Channel,100086,SICR,Servicing Intercorporate Regional Branch,100004,BCH,Branch,100003,Manulife Selling Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100086,SICR,Servicing Intercorporate Regional Branch,100004,BCH,Branch,100004,Manulife Branch Code,Y
100002,Branch,1000145765,NAC - National Accounts Channel,100086,SICR,Servicing Intercorporate Regional Branch,100004,BCH,Branch,100005,Maritime Branch Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100082,ICIND,Intercorporate Individual,100010,AGT,Agent,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100082,ICIND,Intercorporate Individual,100010,AGT,Agent,100006,Maritime Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100082,ICIND,Intercorporate Individual,100010,AGT,Agent,100008,Wealth Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100062,ICREP,Intercorporate Rep,100010,AGT,Agent,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100062,ICREP,Intercorporate Rep,100010,AGT,Agent,100006,Maritime Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100062,ICREP,Intercorporate Rep,100010,AGT,Agent,100008,Wealth Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100066,INDR,Investment Dealer Rep,100010,AGT,Agent,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100066,INDR,Investment Dealer Rep,100010,AGT,Agent,100006,Maritime Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100066,INDR,Investment Dealer Rep,100010,AGT,Agent,100008,Wealth Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100021,JOINT,Joint Agent,100010,AGT,Agent,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100021,JOINT,Joint Agent,100010,AGT,Agent,100006,Maritime Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100021,JOINT,Joint Agent,100010,AGT,Agent,100008,Wealth Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100084,MDNAR,MF Dealer NAC Rep,100010,AGT,Agent,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100084,MDNAR,MF Dealer NAC Rep,100010,AGT,Agent,100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100084,MDNAR,MF Dealer NAC Rep,100010,AGT,Agent,100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100070,SICIN,Servicing Intercorporate Individual,100010,AGT,Agent,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100070,SICIN,Servicing Intercorporate Individual,100010,AGT,Agent,100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100070,SICIN,Servicing Intercorporate Individual,100010,AGT,Agent,100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100072,SICRP,Servicing Intercorporate Rep,100010,AGT,Agent,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100072,SICRP,Servicing Intercorporate Rep,100010,AGT,Agent,100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100072,SICRP,Servicing Intercorporate Rep,100010,AGT,Agent,100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100068,MCTRN,Marketing Centre without Branch Code,100005,AOF,Alternate Office,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100068,MCTRN,Marketing Centre without Branch Code,100005,AOF,Alternate Office,100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100068,MCTRN,Marketing Centre without Branch Code,100005,AOF,Alternate Office,100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100059,ICCRP,Intercorporate Corporation,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100059,ICCRP,Intercorporate Corporation,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100059,ICCRP,Intercorporate Corporation,100008,CORP,Corporation,100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100065,INDC,Investment Dealer - Corporation,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100065,INDC,Investment Dealer - Corporation,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100065,INDC,Investment Dealer - Corporation,100008,CORP,Corporation,100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100083,MDNAC,MF Dealer NAC Corp,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100083,MDNAC,MF Dealer NAC Corp,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100083,MDNAC,MF Dealer NAC Corp,100008,CORP,Corporation,100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100069,SICCR,Servicing Intercorporate Corporation,100008,CORP,Corporation,100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100069,SICCR,Servicing Intercorporate Corporation,100008,CORP,Corporation,100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100069,SICCR,Servicing Intercorporate Corporation,100008,CORP,Corporation,100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100058,CU,Credit Union,100006,SBR,Location (Sub Branch),100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100058,CU,Credit Union,100006,SBR,Location (Sub Branch),100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100058,CU,Credit Union,100006,SBR,Location (Sub Branch),100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100067,LS,Life Specialist,100006,SBR,Location (Sub Branch),100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100067,LS,Life Specialist,100006,SBR,Location (Sub Branch),100006,Maritime Selling Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100067,LS,Life Specialist,100006,SBR,Location (Sub Branch),100008,Wealth Code,N
100001,Distributor,1000145765,NAC - National Accounts Channel,100047,MCSBR,Marketing Centre Sub-Branch,100006,SBR,Location (Sub Branch),100003,Manulife Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100047,MCSBR,Marketing Centre Sub-Branch,100006,SBR,Location (Sub Branch),100006,Maritime Selling Code,Y
100001,Distributor,1000145765,NAC - National Accounts Channel,100047,MCSBR,Marketing Centre Sub-Branch,100006,SBR,Location (Sub Branch),100008,Wealth Code,Y
100004,Region,1000145765,NAC - National Accounts Channel,100075,NAC,National Accounts Region,100003,REG,Region,100002,Manulife Region Code,Y
